,point_differential,home_offensive_efficiency,away_offensive_efficiency,home_defensive_efficiency,away_defensive_efficiency
679,18,127.70432692307692,96.37514384349828,100.6610576923077,122.26697353279631
681,8,102.90556900726394,84.84162895927602,90.79903147699758,96.15384615384616
682,11,100.0,74.93188010899182,83.33333333333334,89.91825613079018
684,21,119.19898283534647,90.36144578313254,85.82326764144945,125.50200803212851
690,27,128.03676953381483,76.16487455197132,83.71634931057123,116.48745519713262
691,6,113.5517498138496,101.5509601181684,102.38272524199554,112.62924667651404
692,9,98.63229879011047,88.51931330472102,86.7964229352972,100.59012875536479
693,2,102.36447520184544,98.40273816314888,99.48096885813149,101.25499144324014
694,1,92.2874093605801,91.42287234042553,90.6394199077126,93.08510638297874
698,8,108.42237586423633,95.49154664996868,95.85166561910748,108.01502817783344
700,-12,80.04087193460491,99.1263440860215,100.47683923705722,78.96505376344085
701,3,94.87666034155598,94.9367088607595,90.13282732447817,99.93337774816789
702,10,85.9987929993965,69.44444444444444,70.91128545564273,84.21985815602837
704,-8,101.80995475113122,111.60714285714283,113.12217194570135,100.44642857142856
705,16,123.02839116719244,94.39707673568817,97.79179810725552,118.75761266747867
708,5,109.4213649851632,96.2223806129722,100.14836795252225,105.13186029935852
709,-3,94.30946291560102,102.64900662251655,99.10485933503837,97.68211920529801
710,6,103.93466963622866,95.05703422053232,92.79881217520415,106.4638783269962
711,2,96.30818619582664,90.29927760577917,93.63295880149812,92.87925696594428
712,-14,85.63899868247694,110.73825503355705,108.69565217391303,87.24832214765101
714,-4,90.69631363370392,102.86783042394016,96.54768870684612,96.63341645885288
715,15,128.48984771573603,109.92671552298468,104.69543147208122,134.91005996002664
717,18,102.97845373891002,76.39791937581273,74.46134347275031,105.65669700910271
719,17,116.94915254237289,91.93776520509194,88.13559322033898,121.99434229137198
720,17,94.07772979642196,63.58381502890174,67.85934608266501,88.15028901734104
722,22,110.00709723207949,72.7802037845706,70.97232079489,112.80931586608443
724,21,104.9498746867168,71.5619166148102,72.05513784461152,104.23148724331051
727,-5,86.80555555555554,92.43458475540388,94.03935185185185,85.32423208191126
728,7,110.23176936122101,102.71990740740739,100.33917467495759,112.84722222222221
734,-30,76.11940298507463,121.18491921005385,120.89552238805969,76.3016157989228
736,10,109.75609756097562,88.97818599311135,94.51219512195122,103.32950631458093
739,2,96.21258399511301,98.07073954983923,93.1582162492364,101.2861736334405
741,-7,87.20930232558139,98.32366215344939,98.5142118863049,87.04061895551257
746,-6,93.05555555555556,103.98860398860398,101.38888888888889,95.44159544159544
750,2,103.8388923851479,101.5228426395939,100.69225928256765,104.69543147208122
753,3,111.55256723716383,101.03926096997691,106.96821515892421,105.36951501154735
754,13,116.6489925768823,96.79917398038202,99.41675503711559,113.57769747031492
758,-1,88.99233296823658,97.00176366843033,90.36144578313252,95.53203997648441
759,-10,94.78021978021978,117.141162514828,108.51648351648353,102.31316725978647
760,15,124.39320388349515,99.82121573301549,101.6383495145631,122.16924910607865
762,25,117.2106824925816,79.1324736225088,80.11869436201779,115.767878077374
764,5,102.42354298903635,97.86476868327402,95.21061742642817,105.27876631079478
766,9,112.53041362530413,96.95704057279235,98.84428223844282,110.381861575179
768,6,104.76190476190477,97.27626459143968,95.23809523809523,107.00389105058366
770,30,113.50407450523865,69.20415224913495,69.84866123399301,112.45674740484428
772,4,108.09987819732032,99.94033412887828,102.0097442143727,105.9069212410501
774,7,120.96774193548387,113.16872427983537,110.88709677419355,123.45679012345678
775,6,116.58031088082903,105.97302504816955,106.86528497409327,115.60693641618498
778,10,125.65751022793688,104.68319559228651,111.04617182933958,118.45730027548211
780,4,101.1804384485666,88.81922675026122,95.5593029792018,94.04388714733543
783,31,124.78729438457177,84.61995249406175,80.82813386273399,130.64133016627076
784,6,95.7095709570957,85.35784635587656,85.8085808580858,95.20682862770848
786,-17,83.42760180995475,111.69900058788946,107.46606334841628,86.71369782480893
787,-1,108.82893930104231,108.82708585247885,110.36174126302882,107.31559854897219
795,12,111.7952041477641,92.71307742355236,92.35255994815294,112.23162003903708
796,-14,87.93290043290042,105.50213675213675,106.87229437229438,86.80555555555556
798,10,112.29314420803782,91.16022099447513,97.5177304964539,104.97237569060773
802,-7,96.61835748792271,110.1800124146493,107.18599033816425,99.31719428926134
803,3,101.5840220385675,98.73060648801129,96.41873278236915,104.0197461212976
805,15,115.9502262443439,94.79343520090549,94.73981900452489,116.01584606677984
810,18,127.95275590551181,103.30578512396696,98.4251968503937,134.29752066115702
812,-4,109.43718021603183,112.00221238938055,115.12222853894258,106.4712389380531
816,-4,111.96228638774308,121.80267965895248,117.85503830288746,115.71254567600486
818,9,115.28497409326424,105.0972149238045,103.62694300518133,116.92065160273253
820,-5,88.31085420680796,95.17766497461929,96.33911368015414,87.24619289340102
821,-7,74.8663101604278,84.76856835306782,84.22459893048129,75.34983853606029
822,7,104.41176470588236,94.89916963226572,94.11764705882352,105.27876631079478
823,25,107.28982951205172,70.92198581560282,70.54673721340387,107.86052009456264
824,8,106.94444444444444,95.78012215435868,95.83333333333334,106.88506385341476
826,16,122.870249017038,99.72954699121028,96.65792922673657,126.77484787018255
827,8,120.38073908174694,110.35653650254669,109.18253079507278,121.67515563101301
829,5,103.55029585798816,98.03921568627452,95.33201840894148,106.49087221095334
831,18,87.19086873811034,60.14304291287386,58.6556753329106,89.40182054616385
832,9,109.44700460829493,96.15384615384615,96.48617511520737,109.07003444316877
833,-7,105.93220338983052,113.51052048726469,115.81920903954803,103.82059800664452
834,-16,96.8768074031232,117.03327693175409,120.01156737998843,94.47264523406656
837,13,106.4516129032258,86.94225721784777,85.48387096774194,108.26771653543308
838,19,109.03919089759798,77.63975155279502,79.01390644753477,107.14285714285714
842,-13,77.42117117117117,100.83036773428233,95.7207207207207,81.55397390272834
843,-27,78.17385866166354,121.06918238993711,120.38774233896186,78.61635220125785
846,15,110.29411764705883,91.14583333333333,89.08371040723982,112.84722222222221
848,4,102.31755424063115,98.55289421157684,97.38658777120315,103.54291417165669
849,12,130.117973629424,108.99653979238755,109.29909784871616,129.75778546712803
851,7,123.6498010233087,114.81056257175659,113.70096645821491,124.85648679678529
853,14,132.52617801047123,107.99484203739522,109.62041884816753,130.56092843326886
854,11,108.47797062750332,84.63949843260188,90.12016021361815,101.88087774294672
855,27,121.95121951219514,76.85858021240917,81.79654967281381,114.5891559530464
857,12,113.99787910922588,97.8835978835979,98.09119830328738,113.75661375661377
859,-10,91.65781083953242,103.4573074908329,104.9415515409139,90.36144578313254
860,6,130.74484944532486,120.7165109034268,122.82091917591124,128.50467289719626
861,-7,94.18374091209517,97.56097560975611,105.75016523463316,86.89024390243904
862,-16,97.045191193511,124.47510497900419,120.2201622247972,100.47990401919616
863,8,99.25201380897583,87.14285714285714,87.74453394706559,98.57142857142858
864,-15,93.94279304542906,108.52302805717311,114.9747616376893,88.67125463208046
866,17,106.1776061776062,77.48260594560405,78.82882882882883,104.36432637571158
868,16,123.64294330518699,92.12730318257957,99.51749095295538,114.46119486320492
869,4,108.51419031719533,98.6140724946695,102.94936004451864,103.94456289978677
871,22,126.51265126512652,97.929490766648,96.25962596259626,128.70733072188023
872,9,103.74050263004091,90.59029807130334,90.59029807130334,103.74050263004091
875,16,118.96782841823057,93.28358208955224,92.15817694369973,120.42062415196743
878,18,102.04081632653062,73.77979568671962,75.80174927113703,99.31895573212259
879,-5,105.05481120584652,112.32544019429267,112.66747868453105,104.73588342440803
880,-1,111.28526645768027,111.73184357541899,112.85266457680252,110.1800124146493
883,-6,104.10882842865075,116.24569460390354,112.4375347029428,107.6349024110218
884,17,118.47630473905217,87.12759977515458,92.98140371925614,111.01742551995504
886,-1,100.11954572624029,98.66511897852583,101.61386730424387,97.21416134648868
888,2,123.96694214876032,108.69565217391303,120.78830260648444,111.55606407322654
889,17,120.38073908174694,101.2918379330593,96.5845464725644,126.24779800352319
890,11,137.3134328358209,117.3913043478261,120.89552238805969,133.33333333333331
891,-4,87.32212160413971,96.98996655518395,93.79042690815005,90.30100334448161
892,7,108.01502817783344,101.77281680892973,97.05698184095178,113.26329612606696
893,9,111.81192660550458,96.96458684654301,98.91055045871559,109.61214165261384
895,-8,94.58577951728635,109.7804391217565,107.6320939334638,96.47371922821026
896,-5,115.08176862507571,125.0,122.65293761356753,117.28395061728396
897,21,115.40600667408232,79.69151670951156,86.20689655172413,106.68380462724936
899,10,116.21150493898895,102.04081632653062,101.68506682161534,116.61807580174927
901,17,129.8507462686567,103.73443983402488,104.4776119402985,128.92708950800235
906,-17,97.63124199743918,117.11711711711712,124.83994878361075,91.59159159159161
907,-6,103.63429869392391,115.767878077374,112.15218625780807,106.97538100820634
908,-10,97.34762979683974,116.93309650680877,111.45598194130926,102.13143872113677
909,-9,97.33036707452725,103.18704284221525,109.84427141268075,91.43155694879832
910,-3,108.29774252593045,114.55108359133128,112.87370347773032,109.90712074303406
911,-8,103.43901128425578,110.73475768629496,114.1859215475551,100.31266284523188
912,14,124.07301768397032,95.59979046621268,104.10724472333142,113.93399685699319
913,1,87.56038647342996,82.32235701906413,86.05072463768117,83.76660889659158
915,19,105.59190957763236,74.58405048766494,77.33491969066033,101.83591508892714
916,-15,110.41529334212261,136.21262458471762,135.13513513513513,111.29568106312291
917,9,98.13384813384813,81.60703075957314,83.65508365508366,95.73132454488386
918,22,113.57562800641368,87.40288568257492,84.17958311063603,117.9245283018868
919,8,116.56441717791411,92.14092140921409,104.29447852760735,102.98102981029811
921,4,96.34225996080993,83.28285887341005,89.81058131939909,89.3397940642035
923,6,104.02906208718625,92.11376858435682,94.12153236459709,101.80995475113122
924,2,90.26927784577722,85.431654676259,87.20930232558139,88.42925659472422
925,11,111.91677175283733,96.7741935483871,94.57755359394704,114.51612903225808
926,-5,83.1627430910952,89.24018357980621,89.55987717502559,82.8658847526772
927,-7,81.28921848260124,95.4653937947494,91.2721049629207,85.02386634844868
930,6,122.29210342417889,106.59560293137909,111.80992313067783,116.58894070619587
931,18,120.32085561497328,91.14583333333333,93.58288770053477,117.1875
932,7,106.38297872340428,98.01214798453893,96.83578832515003,107.67531750414136
933,1,97.26443768996961,96.50735294117648,95.74468085106383,98.0392156862745
936,-8,99.23871669385535,111.50881057268722,110.11419249592169,100.49559471365639
939,15,128.04097311139563,106.41781270464965,104.03329065300895,130.97576948264572
940,17,117.34401831711507,90.17758046614873,93.01659988551803,113.76248612652608
942,12,124.5019920318725,101.15606936416184,104.5816733067729,120.42389210019269
943,-2,98.11616954474097,101.95974576271188,100.73260073260073,99.31144067796612
946,-5,90.96422073984233,96.55377302436126,98.54457246816253,89.12655971479502
948,-8,102.04081632653062,112.67605633802818,113.37868480725623,101.40845070422534
949,7,86.06094808126412,69.73140495867769,76.18510158013545,78.77066115702479
950,21,108.56079404466502,75.24570024570025,75.9925558312655,107.49385749385749
951,18,115.8504476040021,97.65624999999999,92.15376513954712,122.76785714285714
952,-10,93.0764206401045,111.29568106312291,109.40561724363161,94.6843853820598
953,35,138.22115384615384,87.10268948655256,85.63701923076923,140.58679706601467
955,6,95.3125,88.53831294269156,85.9375,98.1970379909852
959,12,110.17498379779651,91.92383453709783,90.73233959818535,111.62179908076165
960,-9,80.13737836290785,96.95704057279235,93.01659988551803,83.53221957040572
964,-6,87.97184900831734,92.2007255139057,97.56877799104286,83.13180169286578
965,22,116.8639053254438,85.53421368547419,84.31952662721895,118.54741896758702
966,1,124.51487710219922,122.50161186331398,122.89780077619663,124.11347517730498
967,7,118.05555555555556,105.24499654934438,105.90277777777777,117.3222912353347
970,4,108.06916426512967,98.61111111111111,102.30547550432276,104.16666666666667
973,-3,91.13001215066828,98.00871188550093,95.68651275820169,93.34163036714375
974,2,97.0873786407767,86.61887694145759,93.85113268608414,89.6057347670251
976,3,113.44770337576094,100.10136847440445,109.29717764250138,103.90268626457171
979,14,142.32673267326732,118.46901579586877,120.66831683168317,139.73268529769138
980,-1,99.88073941562314,100.17678255745435,101.37149672033394,98.70359457866824
981,-1,100.41551246537396,103.65425158116655,102.14681440443213,101.89739985945185
982,25,139.7919375812744,95.37210756722952,99.1547464239272,134.4590368980613
983,15,112.99435028248588,79.96083550913838,86.51129943502825,104.43864229765012
984,11,119.8749131341209,99.45130315500685,100.76441973592772,118.3127572016461
988,16,116.49294911097488,93.98496240601504,91.96811771919069,119.04761904761905
992,43,127.59643916913946,60.97560975609756,63.79821958456973,121.95121951219512
994,15,129.34220251293422,99.70993473531546,101.62601626016261,126.90355329949239
995,11,124.44864524259609,107.45891276864728,107.12035286704473,124.84197218710493
996,-7,102.69953051643192,112.96948356807512,112.96948356807512,102.69953051643192
997,14,115.24822695035459,92.11283822682785,94.5626477541371,112.26252158894646
998,11,114.09395973154362,91.81701030927836,95.63758389261746,109.53608247422682
999,24,130.48635824436536,98.21976672805403,94.89916963226572,135.05217925107428
1000,8,124.12476129853596,101.74418604651163,111.39401654996817,113.37209302325581
1002,27,134.8973607038123,95.75721862109606,95.30791788856304,135.53329404832058
1004,7,109.4632768361582,90.04584151931893,97.1045197740113,101.50622134905043
1005,11,115.53273427471116,97.94476557482338,97.8818998716303,115.60693641618498
